x,y,z
1.002083e+02,2.502402e-01,9.978265e+01
1.002096e+02,2.507397e-01,9.978120e+01
1.002109e+02,2.512361e-01,9.977975e+01
1.002123e+02,2.517292e-01,9.977829e+01
1.002136e+02,2.522191e-01,9.977683e+01
1.002150e+02,2.527058e-01,9.977536e+01
1.002163e+02,2.531892e-01,9.977389e+01
1.002176e+02,2.536694e-01,9.977241e+01
1.002190e+02,2.541464e-01,9.977093e+01
1.002204e+02,2.546201e-01,9.976944e+01
1.002217e+02,2.550906e-01,9.976795e+01
1.002231e+02,2.555578e-01,9.976646e+01
1.002244e+02,2.560217e-01,9.976495e+01
1.002258e+02,2.564824e-01,9.976345e+01
1.002272e+02,2.569397e-01,9.976194e+01
1.002286e+02,2.573938e-01,9.976042e+01
1.002300e+02,2.578445e-01,9.975890e+01
1.002313e+02,2.582919e-01,9.975738e+01
1.002327e+02,2.587360e-01,9.975585e+01
1.002341e+02,2.591767e-01,9.975431e+01
1.002355e+02,2.596141e-01,9.975277e+01
1.002369e+02,2.600482e-01,9.975123e+01
1.002383e+02,2.604789e-01,9.974968e+01
1.002397e+02,2.609062e-01,9.974812e+01
1.002411e+02,2.613301e-01,9.974656e+01
1.002425e+02,2.617507e-01,9.974500e+01
1.002440e+02,2.621679e-01,9.974343e+01
1.002454e+02,2.625816e-01,9.974186e+01
1.002468e+02,2.629920e-01,9.974028e+01
1.002482e+02,2.633989e-01,9.973870e+01
1.002497e+02,2.638024e-01,9.973711e+01
1.002511e+02,2.642024e-01,9.973552e+01
1.002525e+02,2.645991e-01,9.973392e+01
1.002540e+02,2.649922e-01,9.973232e+01
1.002554e+02,2.653819e-01,9.973071e+01
1.002569e+02,2.657682e-01,9.972910e+01
1.002583e+02,2.661509e-01,9.972748e+01
1.002598e+02,2.665302e-01,9.972586e+01
1.002612e+02,2.669060e-01,9.972423e+01
1.002627e+02,2.672783e-01,9.972260e+01
1.002641e+02,2.676471e-01,9.972097e+01
1.002656e+02,2.680124e-01,9.971933e+01
1.002671e+02,2.683741e-01,9.971768e+01
1.002685e+02,2.687323e-01,9.971603e+01
1.002700e+02,2.690870e-01,9.971438e+01
1.002715e+02,2.694381e-01,9.971272e+01
1.002730e+02,2.697857e-01,9.971105e+01
1.002745e+02,2.701297e-01,9.970938e+01
1.002760e+02,2.704701e-01,9.970771e+01
1.002774e+02,2.708069e-01,9.970603e+01
1.002789e+02,2.711402e-01,9.970435e+01
1.002804e+02,2.714699e-01,9.970266e+01
1.002819e+02,2.717959e-01,9.970096e+01
1.002834e+02,2.721184e-01,9.969927e+01
1.002850e+02,2.724372e-01,9.969756e+01
1.002865e+02,2.727525e-01,9.969585e+01
1.002880e+02,2.730640e-01,9.969414e+01
1.002895e+02,2.733720e-01,9.969242e+01
1.002910e+02,2.736763e-01,9.969070e+01
1.002925e+02,2.739769e-01,9.968897e+01
1.002941e+02,2.742739e-01,9.968724e+01
1.002956e+02,2.745672e-01,9.968551e+01
1.002971e+02,2.748568e-01,9.968376e+01
1.002987e+02,2.751428e-01,9.968202e+01
1.003002e+02,2.754250e-01,9.968027e+01
1.003018e+02,2.757035e-01,9.967851e+01
1.003033e+02,2.759784e-01,9.967675e+01
1.003049e+02,2.762495e-01,9.967499e+01
1.003064e+02,2.765169e-01,9.967322e+01
1.003080e+02,2.767806e-01,9.967144e+01
1.003095e+02,2.770405e-01,9.966966e+01
1.003111e+02,2.772967e-01,9.966788e+01
1.003126e+02,2.775491e-01,9.966609e+01
1.003142e+02,2.777978e-01,9.966429e+01
1.003158e+02,2.780427e-01,9.966249e+01
1.003174e+02,2.782838e-01,9.966069e+01
1.003189e+02,2.785212e-01,9.965888e+01
1.003205e+02,2.787547e-01,9.965707e+01
1.003221e+02,2.789845e-01,9.965525e+01
1.003237e+02,2.792104e-01,9.965343e+01
1.003253e+02,2.794326e-01,9.965160e+01
1.003269e+02,2.796509e-01,9.964977e+01
1.003285e+02,2.798654e-01,9.964793e+01
1.003300e+02,2.800761e-01,9.964609e+01
1.003316e+02,2.802829e-01,9.964424e+01
1.003333e+02,2.804859e-01,9.964239e+01
1.003349e+02,2.806851e-01,9.964053e+01
1.003365e+02,2.808803e-01,9.963867e+01
1.003381e+02,2.810717e-01,9.963680e+01
1.003397e+02,2.812593e-01,9.963493e+01
1.003413e+02,2.814429e-01,9.963306e+01
1.003429e+02,2.816227e-01,9.963118e+01
1.003446e+02,2.817986e-01,9.962929e+01
1.003462e+02,2.819706e-01,9.962740e+01
1.003478e+02,2.821386e-01,9.962550e+01
1.003494e+02,2.823028e-01,9.962361e+01
1.003511e+02,2.824630e-01,9.962170e+01
1.003527e+02,2.826193e-01,9.961979e+01
1.003544e+02,2.827717e-01,9.961788e+01
1.003560e+02,2.829201e-01,9.961596e+01
1.003576e+02,2.830646e-01,9.961403e+01
1.003593e+02,2.832051e-01,9.961211e+01
1.003609e+02,2.833416e-01,9.961017e+01
1.003626e+02,2.834742e-01,9.960823e+01
1.003642e+02,2.836028e-01,9.960629e+01
1.003659e+02,2.837275e-01,9.960434e+01
1.003676e+02,2.838481e-01,9.960239e+01
1.003692e+02,2.839648e-01,9.960043e+01
1.003709e+02,2.840774e-01,9.959847e+01
1.003726e+02,2.841861e-01,9.959650e+01
1.003742e+02,2.842907e-01,9.959453e+01
1.003759e+02,2.843913e-01,9.959256e+01
1.003776e+02,2.844879e-01,9.959057e+01
