x,y,z
9.997888e+01,-2.722980e+00,9.997888e+01
9.997548e+01,-2.713224e+00,9.997548e+01
9.997255e+01,-2.703399e+00,9.997255e+01
9.997010e+01,-2.693515e+00,9.997010e+01
9.996813e+01,-2.683585e+00,9.996813e+01
9.996664e+01,-2.673619e+00,9.996664e+01
9.996563e+01,-2.663630e+00,9.996563e+01
9.996510e+01,-2.653629e+00,9.996510e+01
9.996506e+01,-2.643627e+00,9.996506e+01
9.996549e+01,-2.633636e+00,9.996549e+01
9.996641e+01,-2.623668e+00,9.996641e+01
9.996780e+01,-2.613734e+00,9.996780e+01
9.996968e+01,-2.603845e+00,9.996968e+01
9.997203e+01,-2.594014e+00,9.997203e+01
9.997486e+01,-2.584252e+00,9.997486e+01
9.997817e+01,-2.574569e+00,9.997817e+01
9.998194e+01,-2.564978e+00,9.998194e+01
9.998619e+01,-2.555490e+00,9.998619e+01
9.999091e+01,-2.546116e+00,9.999091e+01
9.999609e+01,-2.536867e+00,9.999609e+01
1.000017e+02,-2.527755e+00,1.000017e+02
1.000078e+02,-2.518790e+00,1.000078e+02
1.000144e+02,-2.509984e+00,1.000144e+02
1.000214e+02,-2.501347e+00,1.000214e+02
1.000289e+02,-2.492890e+00,1.000289e+02
1.000367e+02,-2.484624e+00,1.000367e+02
1.000451e+02,-2.476559e+00,1.000451e+02
1.000538e+02,-2.468706e+00,1.000538e+02
1.000630e+02,-2.461075e+00,1.000630e+02
1.000727e+02,-2.453677e+00,1.000727e+02
1.000827e+02,-2.446521e+00,1.000827e+02
1.000931e+02,-2.439617e+00,1.000931e+02
1.001040e+02,-2.432976e+00,1.001040e+02
1.001152e+02,-2.426606e+00,1.001152e+02
1.001269e+02,-2.420518e+00,1.001269e+02
1.001389e+02,-2.414720e+00,1.001389e+02
1.001513e+02,-2.409222e+00,1.001513e+02
1.001640e+02,-2.404033e+00,1.001640e+02
1.001772e+02,-2.399161e+00,1.001772e+02
1.001906e+02,-2.394616e+00,1.001906e+02
1.002045e+02,-2.390405e+00,1.002045e+02
1.002186e+02,-2.386536e+00,1.002186e+02
1.002331e+02,-2.383019e+00,1.002331e+02
1.002480e+02,-2.379861e+00,1.002480e+02
1.002631e+02,-2.377068e+00,1.002631e+02
1.002785e+02,-2.374650e+00,1.002785e+02
1.002943e+02,-2.372613e+00,1.002943e+02
1.003103e+02,-2.370963e+00,1.003103e+02
1.003266e+02,-2.369708e+00,1.003266e+02
1.003431e+02,-2.368855e+00,1.003431e+02
1.003599e+02,-2.368409e+00,1.003599e+02
1.003770e+02,-2.368377e+00,1.003770e+02
1.003943e+02,-2.368764e+00,1.003943e+02
1.004118e+02,-2.369576e+00,1.004118e+02
1.004296e+02,-2.370819e+00,1.004296e+02
1.004476e+02,-2.372497e+00,1.004476e+02
1.004657e+02,-2.374616e+00,1.004657e+02
1.004840e+02,-2.377180e+00,1.004840e+02
1.005025e+02,-2.380193e+00,1.005025e+02
1.005212e+02,-2.383660e+00,1.005212e+02
1.005401e+02,-2.387583e+00,1.005401e+02
1.005590e+02,-2.391968e+00,1.005590e+02
1.005781e+02,-2.396817e+00,1.005781e+02
1.005973e+02,-2.402133e+00,1.005973e+02
1.006167e+02,-2.407919e+00,1.006167e+02
1.006361e+02,-2.414177e+00,1.006361e+02
1.006556e+02,-2.420910e+00,1.006556e+02
1.006752e+02,-2.428119e+00,1.006752e+02
1.006948e+02,-2.435807e+00,1.006948e+02
1.007146e+02,-2.443974e+00,1.007146e+02
1.007343e+02,-2.452622e+00,1.007343e+02
1.007541e+02,-2.461752e+00,1.007541e+02
1.007739e+02,-2.471364e+00,1.007739e+02
1.007936e+02,-2.481458e+00,1.007936e+02
1.008134e+02,-2.492035e+00,1.008134e+02
1.008332e+02,-2.503094e+00,1.008332e+02
1.008529e+02,-2.514635e+00,1.008529e+02
1.008726e+02,-2.526656e+00,1.008726e+02
1.008923e+02,-2.539158e+00,1.008923e+02
1.009119e+02,-2.552138e+00,1.009119e+02
1.009314e+02,-2.565594e+00,1.009314e+02
1.009508e+02,-2.579526e+00,1.009508e+02
1.009701e+02,-2.593930e+00,1.009701e+02
1.009893e+02,-2.608804e+00,1.009893e+02
1.010084e+02,-2.624146e+00,1.010084e+02
1.010274e+02,-2.639952e+00,1.010274e+02
1.010462e+02,-2.656220e+00,1.010462e+02
1.010649e+02,-2.672945e+00,1.010649e+02
1.010834e+02,-2.690124e+00,1.010834e+02
1.011017e+02,-2.707753e+00,1.011017e+02
1.011198e+02,-2.725827e+00,1.011198e+02
1.011378e+02,-2.744342e+00,1.011378e+02
1.011555e+02,-2.763293e+00,1.011555e+02
1.011730e+02,-2.782676e+00,1.011730e+02
1.011903e+02,-2.802484e+00,1.011903e+02
1.012073e+02,-2.822712e+00,1.012073e+02
1.012241e+02,-2.843354e+00,1.012241e+02
1.012407e+02,-2.864405e+00,1.012407e+02
1.012570e+02,-2.885857e+00,1.012570e+02
1.012730e+02,-2.907705e+00,1.012730e+02
1.012887e+02,-2.929942e+00,1.012887e+02
1.013041e+02,-2.952561e+00,1.013041e+02
1.013192e+02,-2.975554e+00,1.013192e+02
1.013340e+02,-2.998914e+00,1.013340e+02
1.013484e+02,-3.022634e+00,1.013484e+02
1.013626e+02,-3.046705e+00,1.013626e+02
1.013764e+02,-3.071120e+00,1.013764e+02
1.013898e+02,-3.095871e+00,1.013898e+02
1.014029e+02,-3.120949e+00,1.014029e+02
1.014157e+02,-3.146345e+00,1.014157e+02
1.014280e+02,-3.172051e+00,1.014280e+02
1.014400e+02,-3.198058e+00,1.014400e+02
1.014516e+02,-3.224356e+00,1.014516e+02
1.014628e+02,-3.250937e+00,1.014628e+02
1.014736e+02,-3.277790e+00,1.014736e+02
1.014840e+02,-3.304907e+00,1.014840e+02
1.014940e+02,-3.332277e+00,1.014940e+02
1.015036e+02,-3.359891e+00,1.015036e+02
1.015127e+02,-3.387738e+00,1.015127e+02
1.015214e+02,-3.415808e+00,1.015214e+02
1.015297e+02,-3.444091e+00,1.015297e+02
1.015376e+02,-3.472577e+00,1.015376e+02
1.015450e+02,-3.501255e+00,1.015450e+02
1.015519e+02,-3.530114e+00,1.015519e+02
1.015584e+02,-3.559144e+00,1.015584e+02
1.015645e+02,-3.588333e+00,1.015645e+02
1.015701e+02,-3.617671e+00,1.015701e+02
1.015752e+02,-3.647146e+00,1.015752e+02
1.015798e+02,-3.676748e+00,1.015798e+02
1.015840e+02,-3.706466e+00,1.015840e+02
1.015877e+02,-3.736287e+00,1.015877e+02
1.015910e+02,-3.766201e+00,1.015910e+02
1.015937e+02,-3.796196e+00,1.015937e+02
1.015960e+02,-3.826262e+00,1.015960e+02
1.015978e+02,-3.856385e+00,1.015978e+02
1.015992e+02,-3.886556e+00,1.015992e+02
1.016000e+02,-3.916762e+00,1.016000e+02
1.016004e+02,-3.946992e+00,1.016004e+02
1.016002e+02,-3.977234e+00,1.016002e+02
1.015996e+02,-4.007477e+00,1.015996e+02
1.015985e+02,-4.037709e+00,1.015985e+02
1.015969e+02,-4.067918e+00,1.015969e+02
1.015949e+02,-4.098094e+00,1.015949e+02
1.015924e+02,-4.128224e+00,1.015924e+02
1.015893e+02,-4.158297e+00,1.015893e+02
1.015858e+02,-4.188302e+00,1.015858e+02
1.015819e+02,-4.218227e+00,1.015819e+02
1.015774e+02,-4.248060e+00,1.015774e+02
1.015725e+02,-4.277791e+00,1.015725e+02
1.015671e+02,-4.307408e+00,1.015671e+02
1.015612e+02,-4.336900e+00,1.015612e+02
1.015549e+02,-4.366255e+00,1.015549e+02
1.015481e+02,-4.395463e+00,1.015481e+02
1.015409e+02,-4.424513e+00,1.015409e+02
1.015332e+02,-4.453394e+00,1.015332e+02
1.015250e+02,-4.482095e+00,1.015250e+02
1.015165e+02,-4.510605e+00,1.015165e+02
1.015074e+02,-4.538914e+00,1.015074e+02
1.014980e+02,-4.567011e+00,1.014980e+02
1.014881e+02,-4.594887e+00,1.014881e+02
1.014778e+02,-4.622530e+00,1.014778e+02
1.014670e+02,-4.649930e+00,1.014670e+02
1.014559e+02,-4.677079e+00,1.014559e+02
1.014443e+02,-4.703965e+00,1.014443e+02
1.014324e+02,-4.730580e+00,1.014324e+02
1.014200e+02,-4.756914e+00,1.014200e+02
1.014073e+02,-4.782957e+00,1.014073e+02
1.013942e+02,-4.808701e+00,1.013942e+02
1.013807e+02,-4.834136e+00,1.013807e+02
1.013668e+02,-4.859253e+00,1.013668e+02
1.013526e+02,-4.884045e+00,1.013526e+02
1.013381e+02,-4.908502e+00,1.013381e+02
1.013232e+02,-4.932616e+00,1.013232e+02
1.013080e+02,-4.956379e+00,1.013080e+02
1.012924e+02,-4.979784e+00,1.012924e+02
1.012766e+02,-5.002823e+00,1.012766e+02
1.012604e+02,-5.025488e+00,1.012604e+02
1.012439e+02,-5.047772e+00,1.012439e+02
1.012272e+02,-5.069668e+00,1.012272e+02
1.012101e+02,-5.091170e+00,1.012101e+02
1.011928e+02,-5.112270e+00,1.011928e+02
1.011752e+02,-5.132963e+00,1.011752e+02
1.011574e+02,-5.153242e+00,1.011574e+02
1.011394e+02,-5.173102e+00,1.011394e+02
1.011211e+02,-5.192536e+00,1.011211e+02
1.011026e+02,-5.211541e+00,1.011026e+02
1.010839e+02,-5.230109e+00,1.010839e+02
1.010650e+02,-5.248238e+00,1.010650e+02
1.010459e+02,-5.265921e+00,1.010459e+02
1.010266e+02,-5.283155e+00,1.010266e+02
1.010071e+02,-5.299936e+00,1.010071e+02
1.009876e+02,-5.316259e+00,1.009876e+02
1.009678e+02,-5.332122e+00,1.009678e+02
1.009479e+02,-5.347520e+00,1.009479e+02
1.009279e+02,-5.362451e+00,1.009279e+02
1.009078e+02,-5.376913e+00,1.009078e+02
1.008876e+02,-5.390902e+00,1.008876e+02
1.008673e+02,-5.404416e+00,1.008673e+02
1.008470e+02,-5.417454e+00,1.008470e+02
1.008265e+02,-5.430013e+00,1.008265e+02
1.008060e+02,-5.442092e+00,1.008060e+02
1.007855e+02,-5.453691e+00,1.007855e+02
1.007649e+02,-5.464808e+00,1.007649e+02
1.007443e+02,-5.475443e+00,1.007443e+02
1.007237e+02,-5.485595e+00,1.007237e+02
1.007032e+02,-5.495265e+00,1.007032e+02
1.006826e+02,-5.504453e+00,1.006826e+02
1.006620e+02,-5.513158e+00,1.006620e+02
1.006415e+02,-5.521383e+00,1.006415e+02
1.006211e+02,-5.529128e+00,1.006211e+02
1.006007e+02,-5.536394e+00,1.006007e+02
1.005804e+02,-5.543183e+00,1.005804e+02
1.005601e+02,-5.549497e+00,1.005601e+02
1.005400e+02,-5.555339e+00,1.005400e+02
1.005199e+02,-5.560710e+00,1.005199e+02
1.005000e+02,-5.565614e+00,1.005000e+02
1.004802e+02,-5.570053e+00,1.004802e+02
1.004606e+02,-5.574031e+00,1.004606e+02
1.004411e+02,-5.577550e+00,1.004411e+02
1.004218e+02,-5.580616e+00,1.004218e+02
